	BS0F1s_1	BS0F1s_2	BS0F1s_3	BS0F1s_4	BS0F2s_1	BS0F2s_2	BS0F2s_3	BS0F2s_4	BS1F1s_1	BS1F1s_2	BS1F1s_3	BS1F1s_4	BS1F2s_1	BS1F2s_2	BS1F2s_3	BS1F2s_4	DS0F1s_1	DS0F1s_2	DS0F1s_3	DS0F1s_4	DS0F2s_2	DS0F2s_3	DS0F2s_4	DS1F1s_1	DS1F1s_2	DS1F1s_3	DS1F1s_4	DS1F2s_1	DS1F2s_2	DS1F2s_3	DS1F2s_4	TS0F1s_1	TS0F1s_2	TS0F1s_3	TS0F1s_4	TS0F2s_1	TS0F2s_2	TS0F2s_3	TS0F2s_4	TS1F1s_1	TS1F1s_3	TS1F1s_4	TS1F2s_1	TS1F2s_2	TS1F2s_3	TS1F2s_4
TS0F1s_2	0.5013395457192779	0.3645894001164822	0.39831100757134535	0.35620267909143855	0.3856726849155504	0.359231217239371	0.34129295282469424	0.38654630168899246	0.39755387303436224	0.4741409435061153	0.299009900990099	0.34909726266744323	0.4411764705882353	0.37332556785090276	0.40046592894583577	0.48142108328479905	0.4817705299941759	0.3750145602795574	0.4391962725684333	0.4446709376820035	0.4076295864880606	0.4514851485148515	0.379557367501456	0.4405358182877111	0.45463016889924285	0.38200349446709375	0.37489807804309844	0.49347699475829937	0.5129877693651718	0.3856726849155504	0.4072218986604543	0.48392545136866627	0.0	0.4287711124053582	0.3967384973791497	0.5385556202679092	0.5161910308677926	0.42981945253348863	0.4351776354105999	0.5749563191613279	0.49132207338380895	0.47914967967384975	0.4545136866627839	0.4306930693069307	0.4735585323238206	0.508561444379732
TS0F1s_3	0.36924868957483986	0.3635410599883518	0.354397204426325	0.38940011648223644	0.3495049504950495	0.36767617938264413	0.4355853232382062	0.3765288293535236	0.32527664531159	0.37431566686080375	0.46820034944670935	0.3718112987769365	0.39330227140361096	0.3419336051252184	0.36849155503785674	0.39965055329062316	0.3444379732090856	0.33453698311007574	0.3254513686662784	0.3859638905066977	0.3149097262667443	0.31916132789749563	0.3499708794408853	0.3549796156086197	0.3323820617355853	0.33418753640069887	0.37524752475247525	0.3875946418171229	0.3809551543389633	0.35311589982527664	0.36278392545136867	0.3584740827023879	0.4287711124053582	0.0	0.3574839836924869	0.3763541059988352	0.4212580081537565	0.36295864880605705	0.3965055329062318	0.4657542224810716	0.39732090856144436	0.42754804892253934	0.38404193360512523	0.41118229470005824	0.3918462434478742	0.4335468841001747
TS0F1s_4	0.44589400116482236	0.3512521840419336	0.32242283051834597	0.3289458357600466	0.3821782178217822	0.36167734420500874	0.4114735002912056	0.3336051252184042	0.35317414094350613	0.45171811298776937	0.43966220151426905	0.2939429237041351	0.4263832265579499	0.35195107746068727	0.31927781013395456	0.4132207338380897	0.43273150844496217	0.3353523587652883	0.3365171811298777	0.4216074548631334	0.36948165404775773	0.3298776936517181	0.31211415259172975	0.428130460104834	0.394175888177053	0.31450203843913804	0.3303436225975539	0.445602795573675	0.42516016307513105	0.3288875946418171	0.33278974956319163	0.40710541642399534	0.3967384973791497	0.3574839836924869	0.0	0.46686080372743155	0.442632498543972	0.35661036691904485	0.4031450203843914	0.4870122306348282	0.41193942923704135	0.42067559697146184	0.4007571345369831	0.4454280722189866	0.4111240535818288	0.442748980780431
TS0F2s_1	0.36703552708211995	0.464065230052417	0.45602795573675015	0.5065230052417007	0.40203843913803144	0.4684915550378567	0.5334886429819452	0.4793244030285381	0.40926033779848575	0.39470005824111826	0.5675014560279558	0.47740244612696564	0.45917297612114155	0.4127548048922539	0.4697146185206756	0.46010483401281305	0.37740244612696566	0.44490390215492137	0.4134536983110076	0.42958648806057076	0.3991846243447874	0.4069306930693069	0.46959813628421665	0.4032615026208503	0.38555620267909146	0.44764123471170647	0.4736167734420501	0.4303436225975539	0.38276062900407687	0.4762958648806057	0.4501456027955737	0.35329062317996507	0.5385556202679092	0.3763541059988352	0.46686080372743155	0.0	0.39930110658124635	0.41467676179382645	0.44472917880023294	0.4120559114735003	0.3910308677926616	0.43523587652882934	0.4124053581828771	0.39965055329062316	0.4072218986604543	0.4219569015725102
TS0F2s_2	0.43972044263249854	0.4403028538147932	0.44729178800232966	0.49312754804892256	0.4249854397204426	0.46616191030867793	0.5189283634245777	0.46068724519510773	0.43948747815958067	0.4294700058241118	0.5472917880023297	0.45090273733255676	0.4504950495049505	0.4347699475829936	0.45742574257425744	0.410658124635993	0.41636575422248107	0.4175305765870705	0.410658124635993	0.4133954571927781	0.42376237623762375	0.42475247524752474	0.45835760046592894	0.44892253931275483	0.39499126383226557	0.451426907396622	0.452417006406523	0.4007571345369831	0.41188118811881186	0.45433896330809553	0.4269656377402446	0.38002329644729177	0.5161910308677926	0.4212580081537565	0.442632498543972	0.39930110658124635	0.0	0.4254513686662784	0.43733255678509025	0.3093185789167152	0.4178217821782178	0.4246942341292953	0.42818870122306346	0.4259755387303436	0.43814793244030287	0.3976703552708212
TS0F2s_3	0.4351193942923704	0.37175305765870703	0.3804892253931276	0.3856144437973209	0.3998252766453116	0.3782178217821782	0.4305183459522423	0.3764705882352941	0.3632498543972044	0.444612696563774	0.45230052417006406	0.3414094350611532	0.40168899242865463	0.34571927781013395	0.34606872451951076	0.41019219569015725	0.4354688410017472	0.35853232382061734	0.3944088526499709	0.4279557367501456	0.3972626674432149	0.34630168899242864	0.3540477577169482	0.41910308677926617	0.3887594641817123	0.361211415259173	0.3405940594059406	0.4390215492137449	0.4439138031450204	0.3801980198019802	0.3523587652882935	0.4140361094933023	0.42981945253348863	0.36295864880605705	0.35661036691904485	0.41467676179382645	0.4254513686662784	0.0	0.31170646476412345	0.46208503203261503	0.3449039021549214	0.3191030867792662	0.3452533488642982	0.3819452533488643	0.3178217821782178	0.35963890506697727
TS0F2s_4	0.47058823529411764	0.37472335468841	0.42719860221316247	0.402853814793244	0.4182877111240536	0.4060570762958649	0.43564356435643564	0.39627256843331393	0.3991846243447874	0.4531741409435061	0.4514851485148515	0.38980780430984274	0.4052417006406523	0.3839254513686663	0.384507862550961	0.4012813046010483	0.4491555037856727	0.38846825859056494	0.433080955154339	0.41461852067559696	0.42865463016889926	0.3918462434478742	0.38072218986604545	0.42382061735585325	0.39866045428072217	0.393185789167152	0.3603960396039604	0.4223645894001165	0.4846825859056494	0.40413511939429236	0.35835760046592896	0.45707629586488063	0.4351776354105999	0.3965055329062318	0.4031450203843914	0.44472917880023294	0.43733255678509025	0.31170646476412345	0.0	0.48765288293535236	0.408677926616191	0.32842166569598136	0.3951077460687245	0.38782760629004076	0.3675596971461852	0.3468258590564939
TS1F1s_1	0.4602795573675015	0.49621432731508447	0.4809551543389633	0.536808386721025	0.4677926616191031	0.5137449039021549	0.5687245195107746	0.509551543389633	0.46016307513104254	0.47536400698893416	0.5983692486895749	0.49347699475829937	0.4832847990681421	0.47955736750145606	0.48415841584158414	0.4739079790331974	0.4548048922539313	0.4768782760629004	0.46534653465346537	0.4657542224810716	0.4751310425160163	0.46493884682585906	0.5060570762958648	0.47431566686080373	0.4357600465928946	0.5009318578916715	0.5010483401281305	0.44239953407105415	0.44280722189866045	0.5054164239953407	0.4762376237623762	0.4171228887594642	0.5749563191613279	0.4657542224810716	0.4870122306348282	0.4120559114735003	0.3093185789167152	0.46208503203261503	0.48765288293535236	0.0	0.45195107746068724	0.4527664531158998	0.44944670937682	0.46959813628421665	0.4588235294117647	0.4512521840419336
TS1F1s_3	0.42591729761211417	0.4372743156668608	0.4249271986022132	0.4578334304018637	0.4304018637157833	0.4348864298194525	0.4984274898078043	0.4429819452533489	0.40034944670937683	0.4619103086779266	0.5192195690157251	0.41327897495631916	0.4602795573675015	0.39487478159580663	0.4171811298776937	0.46884100174723353	0.4474082702387886	0.41485148514851483	0.3998252766453116	0.4640069889341875	0.4161910308677927	0.39231217239370997	0.4382644146767618	0.46359930110658126	0.42184041933605126	0.41368666278392546	0.4149097262667443	0.4659871869539895	0.4163075131042516	0.4246942341292953	0.41531741409435063	0.4056493884682586	0.49132207338380895	0.39732090856144436	0.41193942923704135	0.3910308677926616	0.4178217821782178	0.3449039021549214	0.408677926616191	0.45195107746068724	0.0	0.3532323820617356	0.32393709959231215	0.3821782178217822	0.33313919627256844	0.3754804892253931
TS1F1s_4	0.4807804309842749	0.4305183459522423	0.4568433313919627	0.4576004659289458	0.44845661036691903	0.4470005824111823	0.4788584740827024	0.4585905649388468	0.43249854397204424	0.46423995340710544	0.4788584740827024	0.4151426907396622	0.4389633080955154	0.4075713453698311	0.42149097262667445	0.4442632498543972	0.4710541642399534	0.4376237623762376	0.4582993593476995	0.4578334304018637	0.4654630168899243	0.41118229470005824	0.4395457192778101	0.4629586488060571	0.4355270821199767	0.4313919627256843	0.39365171811298777	0.4534653465346535	0.49207920792079207	0.45230052417006406	0.3958066394874782	0.4701223063482819	0.47914967967384975	0.42754804892253934	0.42067559697146184	0.43523587652882934	0.4246942341292953	0.3191030867792662	0.32842166569598136	0.4527664531158998	0.3532323820617356	0.0	0.3636575422248107	0.3784507862550961	0.33278974956319163	0.3203843913803145
TS1F2s_1	0.4216074548631334	0.4052417006406523	0.39895165987186954	0.42032615026208503	0.40413511939429236	0.39190448456610366	0.44921374490390215	0.4118229470005824	0.375713453698311	0.4394292370413512	0.4725684333139196	0.3858474082702388	0.42417006406523006	0.3696563774024461	0.39662201514269074	0.4508444962143273	0.4308095515433896	0.3875946418171229	0.38887594641817125	0.4443214909726267	0.39935934769947584	0.3859056493884683	0.40419336051252186	0.43191613278974955	0.4104251601630751	0.3910308677926616	0.3907396622015143	0.45503785672684915	0.4289458357600466	0.4110075713453698	0.39702970297029705	0.40844496214327314	0.4545136866627839	0.38404193360512523	0.4007571345369831	0.4124053581828771	0.42818870122306346	0.3452533488642982	0.3951077460687245	0.44944670937682	0.32393709959231215	0.3636575422248107	0.0	0.3699475829935935	0.3118229470005824	0.3750728013977868
TS1F2s_2	0.44845661036691903	0.4313919627256843	0.45707629586488063	0.457251019219569	0.39866045428072217	0.4236458940011648	0.44490390215492137	0.4561444379732091	0.40751310425160164	0.4069889341875364	0.44746651135701804	0.4292952824694234	0.44047757716948166	0.38130460104834013	0.4440885264997088	0.4693069306930693	0.437914967967385	0.43832265579499124	0.4487478159580664	0.43948747815958067	0.4321490972626674	0.4361677344205009	0.4498543972044263	0.3954571927781013	0.4185206755969715	0.4317996505532906	0.4036109493302271	0.4578916715200932	0.4388468258590565	0.44863133372160746	0.404950495049505	0.4403610949330227	0.4306930693069307	0.41118229470005824	0.4454280722189866	0.39965055329062316	0.4259755387303436	0.3819452533488643	0.38782760629004076	0.46959813628421665	0.3821782178217822	0.3784507862550961	0.3699475829935935	0.0	0.3764705882352941	0.39603960396039606
TS1F2s_3	0.44729178800232966	0.4323820617355853	0.4198019801980198	0.43506115317414096	0.43063482818870125	0.4066394874781596	0.46179382644146766	0.42684915550378566	0.4039021549213745	0.4517763541059988	0.48759464181712286	0.4039021549213745	0.4467676179382644	0.38782760629004076	0.3880023296447292	0.46517181129877694	0.4538147932440303	0.40652300524170065	0.4219569015725102	0.4626674432149097	0.4302853814793244	0.37973209085614446	0.4090856144437973	0.4305183459522423	0.4235294117647059	0.4036691904484566	0.389341875364007	0.46086196854979616	0.4453698311007571	0.42516016307513105	0.3991846243447874	0.4419918462434479	0.4735585323238206	0.3918462434478742	0.4111240535818288	0.4072218986604543	0.43814793244030287	0.3178217821782178	0.3675596971461852	0.4588235294117647	0.33313919627256844	0.33278974956319163	0.3118229470005824	0.3764705882352941	0.0	0.3563191613278975
TS1F2s_4	0.4841001747233547	0.44857309260337797	0.47157833430401863	0.47990681421083287	0.4530576587070472	0.4755969714618521	0.5046592894583576	0.4592894583576005	0.4530576587070472	0.45771694816540476	0.5253931275480489	0.4471170646476412	0.4403610949330227	0.44140943506115315	0.452417006406523	0.41025043680838674	0.4479906814210833	0.43739079790331975	0.4545136866627839	0.4195690157251019	0.469889341875364	0.42527664531159	0.45497961560861966	0.46144437973209085	0.41287128712871285	0.4467093768200349	0.4417006406523005	0.4163075131042516	0.4701223063482819	0.45678509027373326	0.41362842166569597	0.4362259755387303	0.508561444379732	0.4335468841001747	0.442748980780431	0.4219569015725102	0.3976703552708212	0.35963890506697727	0.3468258590564939	0.4512521840419336	0.3754804892253931	0.3203843913803145	0.3750728013977868	0.39603960396039606	0.3563191613278975	0.0
