	BS0F1s_1	BS0F1s_2	BS0F1s_3	BS0F1s_4	BS0F2s_1	BS0F2s_2	BS0F2s_3	BS0F2s_4	BS1F1s_1	BS1F1s_2	BS1F1s_3	BS1F1s_4	BS1F2s_1	BS1F2s_2	BS1F2s_3	BS1F2s_4	DS0F1s_1	DS0F1s_2	DS0F1s_3	DS0F1s_4	DS0F2s_2	DS0F2s_3	DS0F2s_4	DS1F1s_1	DS1F1s_2	DS1F1s_3	DS1F1s_4	DS1F2s_1	DS1F2s_2	DS1F2s_3	DS1F2s_4	TS0F1s_1	TS0F1s_2	TS0F1s_3	TS0F1s_4	TS0F2s_1	TS0F2s_2	TS0F2s_3	TS0F2s_4	TS1F1s_1	TS1F1s_3	TS1F1s_4	TS1F2s_1	TS1F2s_2	TS1F2s_3	TS1F2s_4
DS0F2s_2	0.1360563989369297	0.13197230565574272	0.12045818976171618	0.13490699751659507	0.12557224377748466	0.15620032056538027	0.1995684919811237	0.11944257959076589	0.12143969550987933	0.19367729937038924	0.2004709428478193	0.13409055036689757	0.19342323408942627	0.14912717278871643	0.15242771334910357	0.16345073821165737	0.14601188482138217	0.08270649560969504	0.10665403968320254	0.1582561577814378	0.0	0.14429962310488348	0.11621296833850386	0.1430788114044547	0.1366193308502288	0.09137497392881921	0.15526225488611242	0.18048100014225746	0.15471140909570388	0.11772133753481855	0.13990397719273592	0.15194481908060423	0.15991803687249725	0.12028296047832786	0.12493137283676267	0.18527527666395158	0.21907233488395503	0.18714887370966768	0.2138856975254383	0.2416426214663007	0.21005664674458147	0.2634213204681266	0.20196337303218398	0.22294002025914203	0.2322871750365221	0.24408498924598085
DS0F2s_3	0.1465389544289947	0.15788269035527608	0.14431530651623328	0.16446469798189065	0.1533430640684636	0.1652905449778584	0.22756721602265303	0.17250945183099	0.12915785929254825	0.17522412709085008	0.2340127802212083	0.16039966626755928	0.20191941676993638	0.14790149020465515	0.1232119828764956	0.15129932955814981	0.12179502366639032	0.13957901541362627	0.13101801970586746	0.1487772011301721	0.14429962310488348	0.0	0.13429621292990898	0.14141655104920092	0.12737610552487716	0.13532077109519766	0.13558837620680783	0.1538833101608596	0.1472310677466425	0.14277907949885182	0.11498556335897865	0.16702902723426266	0.22676455835659004	0.1084838448496006	0.12468665830376129	0.1433237613343157	0.20451354819049872	0.14478548255799575	0.1569307595171157	0.21655149378347247	0.19364660132631256	0.21246939510491955	0.18652369388431464	0.20083972130259223	0.17327164149884738	0.18717947696666248
DS0F2s_4	0.16288854238046874	0.13375935750168766	0.11626625501627692	0.10481045176915114	0.14100230601628122	0.134941370620987	0.19326374602286142	0.12771666055702544	0.12742617270272363	0.19651081318065325	0.19350779798112439	0.13388259577408884	0.20889219637531548	0.14031803594035425	0.11629937816004902	0.17861154814632152	0.16835460438466965	0.09601333479553402	0.1422618845648786	0.16508040038253932	0.11621296833850386	0.13429621292990898	0.0	0.14628600922906593	0.1554228420091767	0.10825008756523094	0.11923354690702125	0.1821672586887048	0.18055741782803697	0.10396670835287188	0.11993225627437105	0.19136927359689962	0.17194308911206999	0.11907729419041121	0.1324872482826823	0.20189473660783283	0.24628192889679848	0.1732223007568908	0.18637462918037914	0.26426860888226916	0.23041875512762722	0.25490908850927363	0.21378285269689662	0.2268470444601656	0.22538635837279433	0.24590303282996712
DS1F1s_1	0.1469153359725237	0.1583076782754439	0.15940525957762058	0.16436480458570701	0.13172258150413085	0.15502099538741518	0.19773073076880276	0.17973549625797677	0.14067446374943415	0.13898952983849386	0.20372896821733358	0.17898426411982585	0.1776774895039962	0.14638159985730223	0.14335916062649784	0.17871167302954022	0.13978319003006917	0.15772478801365236	0.17308749890062108	0.14605726483726816	0.1430788114044547	0.14141655104920092	0.14628600922906593	0.0	0.13952793202916355	0.13909537323653196	0.13788720462416307	0.15750128569891472	0.1830111590667927	0.15820814572967257	0.11980062785444498	0.1982491500513752	0.1986812490799343	0.12201363816598265	0.17621120571892496	0.16835390486790694	0.23619231563615553	0.18636859278904622	0.17157734637782224	0.24217377879699878	0.24465839050472854	0.24012056246826705	0.20744692135977388	0.19458389543473045	0.20371441943200194	0.21662092541085354
DS1F1s_2	0.15676099042509836	0.15873508460114458	0.15046391380507554	0.1738234750005603	0.14537493931200182	0.18157509913998143	0.23415367286738598	0.16796041727620445	0.14477228023241823	0.15497296831508353	0.243095035351275	0.16888673431912876	0.14823217367437133	0.1707763721635066	0.16410871720865577	0.14560327776875645	0.09782688361751396	0.13847440659913965	0.13445852774845923	0.08541964522884514	0.1366193308502288	0.12737610552487716	0.1554228420091767	0.13952793202916355	0.0	0.13609897142116978	0.16135381558881073	0.09936233759335526	0.14242389387926094	0.15342151809567403	0.13951129287819158	0.13542883893122962	0.21593132876549143	0.12382643647920077	0.14734102464240087	0.1619218413368375	0.20251509659392858	0.1772985027283196	0.18118543829860254	0.2159865422716693	0.21756482261055846	0.24694748424282445	0.20101706333282182	0.21417764482751908	0.21859315252751618	0.20247851084041316
DS1F1s_3	0.14977494928011104	0.11393751516511148	0.11047945021832888	0.11772830870860931	0.11462825055768383	0.13608552086779463	0.18008193016148102	0.10826734175481612	0.10679298310798979	0.18653466744359115	0.1825489387699795	0.11281319219279523	0.17699105612319335	0.13025268708195079	0.12426108719983944	0.16646864279746348	0.14914985299245023	0.09095339788944237	0.1106929672739836	0.1578408068964686	0.09137497392881921	0.13532077109519766	0.10825008756523094	0.13909537323653196	0.13609897142116978	0.0	0.12139547795857213	0.18218224254858464	0.1628427236872794	0.10846424505622583	0.11664108906225927	0.1670180062316077	0.14856401237881828	0.1258301791827784	0.11005485856309954	0.18722124715992866	0.22192984510135916	0.16575341009256034	0.19280409711374957	0.24529439924294622	0.20648994056301603	0.2419888584454712	0.18473048409549428	0.20406235963022892	0.21206016297524724	0.22674468165589154
DS1F1s_4	0.1565619765588852	0.12437475512638667	0.13313591253907647	0.12070404185069263	0.13135312233229615	0.11359847670365564	0.16669568611909744	0.1459115346987237	0.11635703084741009	0.17552544938498238	0.15576623897414513	0.12507715667114855	0.18141354080292468	0.10900415889600928	0.10142738497120461	0.17417306892423984	0.17982267835827423	0.13250733568534057	0.16072900870307422	0.17330197578786988	0.15526225488611242	0.13558837620680783	0.11923354690702125	0.13788720462416307	0.16135381558881073	0.12139547795857213	0.0	0.1837564227246499	0.1764532490546839	0.14381281750915012	0.09273427663279415	0.21081877586564193	0.15972398462142717	0.13429971625346274	0.1418070162049711	0.1782042333678318	0.21906078821009473	0.12570325869407442	0.13814259896611214	0.23840518962729204	0.19196639508888547	0.18878037886893695	0.15945709949957448	0.15834698542239395	0.16625314021962137	0.20477684952278785
DS1F2s_1	0.18159972371539718	0.1928055419664897	0.1875409715822695	0.206209070259579	0.18118397415988183	0.21567236333647866	0.2644351508621646	0.21312618170382341	0.1800843648918443	0.16968350600760057	0.2721271373271997	0.20778310371031225	0.16314043852027027	0.20555454977340498	0.19123138701616355	0.1460264013176896	0.12808947469126103	0.17593153180110999	0.17389302806087606	0.10157499609478635	0.18048100014225746	0.1538833101608596	0.1821672586887048	0.15750128569891472	0.09936233759335526	0.18218224254858464	0.1837564227246499	0.0	0.16258843036323778	0.17982324663709956	0.16327634267689856	0.16865236627729246	0.2481156916331753	0.15227799371482567	0.19264944025833472	0.18458453964424226	0.2088357364967958	0.20918370779983214	0.19471605185221563	0.22122219673286908	0.24773290788005095	0.2607672278713966	0.2326364883293906	0.23396624638934296	0.24424308454939142	0.2114042262357905
DS1F2s_2	0.16010805324804592	0.17498855893792276	0.13818918983773473	0.18757809493387895	0.1665483140090431	0.1922067363320005	0.24605921197675662	0.17099164736501207	0.15386711634724168	0.17955008598352376	0.2576854465448066	0.16828333264989412	0.2256065771284259	0.18289374603613165	0.17617758862731178	0.15879854864529167	0.1338034071427653	0.15486134290476913	0.1179401519119442	0.16888181292612597	0.15471140909570388	0.1472310677466425	0.18055741782803697	0.1830111590667927	0.14242389387926094	0.1628427236872794	0.1764532490546839	0.16258843036323778	0.0	0.16812410252061094	0.15110724979192444	0.11918756716905304	0.2224142782937789	0.159525092774057	0.13195076887216967	0.15843702854175792	0.16388340920477748	0.17392961733169923	0.2160828573734697	0.18094291051783887	0.1924684760689484	0.24214593509118895	0.18438142229280238	0.19625243923512534	0.20338473593082776	0.20983280997611872
DS1F2s_3	0.1804999517254061	0.13613040834148002	0.12348460109971857	0.11686876705592236	0.15063601932452655	0.15074903861108516	0.20485263290913114	0.13236341353859954	0.14206657389189764	0.21873157994865036	0.20566448079051233	0.1432760411763328	0.2094696454476824	0.16847750257448504	0.13844736974065078	0.1864655844690055	0.16199066275034846	0.09196044310358874	0.13517227550274702	0.1590020566692605	0.11772133753481855	0.14277907949885182	0.10396670835287188	0.15820814572967257	0.15342151809567403	0.10846424505622583	0.14381281750915012	0.17982324663709956	0.16812410252061094	0.0	0.12700497124978422	0.18723566102251907	0.1630602933024611	0.1291487200452055	0.13958689094240584	0.21416286507501828	0.245583653004262	0.1969283180228408	0.21630941625208955	0.26324317626177396	0.23470616324747917	0.2720852403531377	0.22098686375112395	0.23430507457777233	0.23435170483846293	0.24960141351489254
