	BS0F1s_1	BS0F1s_2	BS0F1s_3	BS0F1s_4	BS0F2s_1	BS0F2s_2	BS0F2s_3	BS0F2s_4	BS1F1s_1	BS1F1s_2	BS1F1s_3	BS1F1s_4	BS1F2s_1	BS1F2s_2	BS1F2s_3	BS1F2s_4	DS0F1s_1	DS0F1s_2	DS0F1s_3	DS0F1s_4	DS0F2s_2	DS0F2s_3	DS0F2s_4	DS1F1s_1	DS1F1s_2	DS1F1s_3	DS1F1s_4	DS1F2s_1	DS1F2s_2	DS1F2s_3	DS1F2s_4	TS0F1s_1	TS0F1s_2	TS0F1s_3	TS0F1s_4	TS0F2s_1	TS0F2s_2	TS0F2s_3	TS0F2s_4	TS1F1s_1	TS1F1s_3	TS1F1s_4	TS1F2s_1	TS1F2s_2	TS1F2s_3	TS1F2s_4
DS0F2s_4	0.2704128854168022	0.22258706383230745	0.24400789197370687	0.18969256503398046	0.22269787250585213	0.21203910594580988	0.3642599126807994	0.17125781420907069	0.21558630812139518	0.21321127672319187	0.2597382200801529	0.12993320187450433	0.21769264843665154	0.19152756091168827	0.20081083095006166	0.258256918270568	0.30630746006384274	0.17579458179240914	0.24371775927605027	0.19219574330604255	0.24082386915571471	0.24065575412483622	0.0	0.25321534308538735	0.2556513033640757	0.2872726454544202	0.21802556396112305	0.23368093483855554	0.24037155404234503	0.24171339048069224	0.2355790875689946	0.20613698467737185	0.23338656505758412	0.2689302089288744	0.18389262574827667	0.2625375740779957	0.17711294883945486	0.2141566767956662	0.22547926270706903	0.2931627326777323	0.20448373962230365	0.25449682774833765	0.1930696572292815	0.3419874909819911	0.20721012813852255	0.29613227275934617
DS1F1s_1	0.28065207347581916	0.2934433117807137	0.26527402193018634	0.3077474458976577	0.22480865945432787	0.2714493581960647	0.4164647716174795	0.300242042497749	0.19879379048408305	0.2515534470513239	0.2637880912520467	0.26224237869837946	0.2687412683267479	0.24160374410587185	0.30406267373675905	0.33780693087021274	0.31668007063214954	0.26212127131346313	0.2848386067706469	0.2805242465904523	0.25182722399668067	0.23354753910400441	0.25321534308538735	0.0	0.30403781521830586	0.35058233245065873	0.30978508672978305	0.2504871442029025	0.2300594875501299	0.32450342506321495	0.29319568184065364	0.2251523051996389	0.29056584448782014	0.3365396430162217	0.23243326112021673	0.25429912009934796	0.26073418825427946	0.30930799313481216	0.3509076110432917	0.24639311176270842	0.21547932637195596	0.22754954312949888	0.24683636648575563	0.32952264605611875	0.30889744765233723	0.3871689348402272
DS1F1s_2	0.27825625546667654	0.28474546655377064	0.31331574124473277	0.3171870716469991	0.2701617879573747	0.29739599857021604	0.42924297137715783	0.25530205371236814	0.3134469593439376	0.29390388720370864	0.36819529300881754	0.24897537866465733	0.3078152382926111	0.22838834817994969	0.26467359748863234	0.29505631260316645	0.3034458981464228	0.23249325562439513	0.26021912480610193	0.29350855234906326	0.33051669938582856	0.29703356840202644	0.2556513033640757	0.30403781521830586	0.0	0.33199024254346615	0.2643830545359183	0.23260577129471088	0.2274359514100478	0.291071045502228	0.28098656198912914	0.2643868845763604	0.2510887936595646	0.32714448706335897	0.23665102505373498	0.28007453373838903	0.2435138757508221	0.2749759462348191	0.3053678020162585	0.3304666210692792	0.24958110127500346	0.2782176321837169	0.22391750810290162	0.3106541411183531	0.2551093003265868	0.34630145616711533
DS1F1s_3	0.3072201372438856	0.24910799436369474	0.319967553954941	0.30109393190357675	0.28554232057534373	0.2646554144985933	0.2089113399256886	0.2991200774212906	0.32709582524091557	0.2573675274253483	0.3850100768519468	0.28987976416112726	0.35894793102673894	0.27129043492236327	0.23226740394440684	0.35268228965014287	0.3257958439857322	0.2886852275899944	0.3180776306350246	0.2751021476244662	0.34086422242226	0.3459487505488793	0.2872726454544202	0.35058233245065873	0.33199024254346615	0.0	0.29713907099587256	0.30544071773081344	0.3394295208610925	0.2886577353664757	0.2786546721019444	0.34522704853853736	0.30457622957838676	0.31528755308757417	0.2866500461883359	0.3856008211659664	0.29728421382901166	0.31332643231716667	0.283333758391783	0.39255403294168423	0.3148396207444176	0.33292408603377344	0.3049437956459784	0.4352957342315761	0.2742924683215531	0.4391131028429286
DS1F1s_4	0.2794716089720118	0.23982428646860657	0.25604739388180137	0.2847531120005894	0.24361996715977124	0.2537462423959562	0.3848515311961593	0.2119277314053305	0.25188233811928373	0.28239182759046083	0.36725163635607894	0.1980297601090276	0.31467830986175127	0.2235872250560326	0.2244132719231032	0.2770778186280383	0.30555553061293983	0.21685061933325392	0.2163888922227049	0.2008129605738505	0.2906892008081114	0.28277221482112735	0.21802556396112305	0.30978508672978305	0.2643830545359183	0.29713907099587256	0.0	0.2614756011353858	0.27750516436429434	0.25723388421040966	0.24653236854481686	0.29329530398293174	0.23585716211180413	0.2862217105038991	0.21659761091677432	0.3256607173080129	0.2508877195479715	0.2121256292612788	0.26193521034419104	0.3491020104056776	0.23103588299113942	0.266615665317562	0.23722643937173749	0.3501640693668394	0.20906002967264783	0.3451254389912406
DS1F2s_1	0.2422438411014869	0.2452640624049433	0.2794934221854004	0.28217635721101797	0.20975482692900677	0.2589333372305029	0.37942700690313497	0.26478482331036574	0.2664178224805354	0.25740301374008384	0.28925683486440934	0.23561790632601634	0.2565694543647729	0.2104663086503571	0.22853004244830707	0.2597723135217101	0.2905799376443904	0.22732858191417143	0.24529808954656349	0.2691469805775874	0.29783427418847735	0.2566059450566478	0.23368093483855554	0.2504871442029025	0.23260577129471088	0.30544071773081344	0.2614756011353858	0.0	0.21005877607724258	0.2758369362288409	0.25216758813139295	0.21000965214798112	0.2212488906861035	0.30501791089921665	0.20343180148798487	0.25884328517006977	0.2072390633744657	0.25509011404447307	0.28991201429820757	0.25329477991415256	0.22308892194731153	0.220615084788216	0.2143890311527379	0.29410026738251877	0.2413047492634992	0.3235979891403956
DS1F2s_2	0.2266240025864415	0.29377347119185987	0.3002729026445829	0.30970243967768707	0.1969329941323484	0.288706574260579	0.4228859577797674	0.2545503216634394	0.2413762700954659	0.3029027581182465	0.320825708874313	0.22825473818509176	0.30468060981111933	0.1948809249736667	0.2603031438447635	0.31396962650559695	0.3016126983123818	0.22888160737456686	0.2683466061575398	0.2859905388178958	0.28302532865052754	0.23536812341014882	0.24037155404234503	0.2300594875501299	0.2274359514100478	0.3394295208610925	0.27750516436429434	0.21005877607724258	0.0	0.2899664096712884	0.29233372355665505	0.20073822357233753	0.24887124663532406	0.3037556106417408	0.16545121923733858	0.2329747957880607	0.2309708988227535	0.28204573891997536	0.2888318542638789	0.2179387671056007	0.17349358924098435	0.21489914838002588	0.1731091476177203	0.3036265025307535	0.24734985114744062	0.3548632904376634
DS1F2s_3	0.2997933612836335	0.20052026353704583	0.29807338283729207	0.28404721988127823	0.23145639918055913	0.2379251616803167	0.3703956326966076	0.2249761207000182	0.3020562604960459	0.28483784022254	0.3393191754869202	0.24168217839927722	0.3049579897444244	0.23691926518529352	0.20743683412758862	0.27877937888721904	0.32718464737123226	0.20058053691919508	0.2821317979059809	0.233773689153783	0.3059320435385605	0.271842425335082	0.24171339048069224	0.32450342506321495	0.291071045502228	0.2886577353664757	0.25723388421040966	0.2758369362288409	0.2899664096712884	0.0	0.28105096820703557	0.28141500103984435	0.1757718737967538	0.3158171898302243	0.23568850914194636	0.30745040148524233	0.23168510364314746	0.20150738882726546	0.30119089473409943	0.3359318999067191	0.26544178368377175	0.26164036692991705	0.2513544251478107	0.34000891510284087	0.24060823679970125	0.3527450149142363
DS1F2s_4	0.2786248001762837	0.2318499426945644	0.26668298052014466	0.2624947756280489	0.2491594608287646	0.2564860545760298	0.37558533436929986	0.2521809245320647	0.28312538782470065	0.23988716312966213	0.3158957890590761	0.24267435311273244	0.2893553287656654	0.22433178032935142	0.23887934826835747	0.27513881213693775	0.2512033526257613	0.23643928015565863	0.2418394026660122	0.24038946909594544	0.2889640725444219	0.2720437081406171	0.2355790875689946	0.29319568184065364	0.28098656198912914	0.2786546721019444	0.24653236854481686	0.25216758813139295	0.29233372355665505	0.28105096820703557	0.0	0.28527127177973083	0.2787514511442559	0.26131875734917454	0.2374681466888993	0.3314007672023795	0.24892793656211729	0.25978878524147847	0.26333693130946034	0.34103987969398203	0.25241062526549823	0.2686986442619906	0.23513148090339275	0.36542639183573977	0.2152003495045297	0.35459628041453334
TS0F1s_1	0.24078790800914424	0.25851165377750185	0.2521256340501186	0.26861762313577087	0.20662762308585095	0.24588420161181423	0.4046068447998381	0.25646573642060333	0.20225798667766173	0.23804752473550886	0.23201471217861278	0.21743528582620542	0.21337509700060725	0.20373894200215995	0.25824134645656205	0.28676142943268207	0.30686436929156075	0.18985959276809053	0.2630063950008572	0.27108897770412776	0.22771589939255388	0.2280563132573774	0.20613698467737185	0.2251523051996389	0.2643868845763604	0.34522704853853736	0.29329530398293174	0.21000965214798112	0.20073822357233753	0.28141500103984435	0.28527127177973083	0.0	0.2112934083439537	0.30534580128394595	0.19588673825046243	0.16527015399706277	0.18397337808170727	0.239394347262626	0.3069448882811309	0.18022856596529677	0.1736769979035191	0.18090124238247898	0.20852045769390615	0.268042537531905	0.2541304409283435	0.3161003747398012
